lahaina612:/ # dmesg -w | grep -E "uvc|UVC"
[ 1036.139387] configfs-gadget.g1 gadget.0: uvc: uvc_function_set_alt(3, 1)
[ 1052.697838] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.697846] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.697924] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.697937] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.697946] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.697985] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.697993] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.698000] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.698007] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.698013] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.698028] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.698041] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.698054] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.698104] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699775] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699817] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699825] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699867] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699879] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699921] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699929] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699965] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699974] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.699998] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.700020] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.700036] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.700065] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.700093] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.700121] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.700142] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.701775] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.701816] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.701824] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.701859] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.701871] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.701915] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.701956] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.702003] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.702037] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.702081] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.702115] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.702159] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.702192] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.702235] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.702268] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.702311] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.703778] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.703827] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.703836] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.703896] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.703908] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.703958] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.703998] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.704069] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.704145] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.704182] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.704190] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.704226] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.704236] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.704261] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.704288] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.704297] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705807] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705873] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705907] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705916] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705955] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705963] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705970] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705976] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705983] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.705990] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.706005] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.706091] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.706104] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.706113] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.706183] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.706192] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.707796] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.707866] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.707876] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.707936] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.707949] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708003] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708011] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708060] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708070] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708118] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708127] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708170] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708183] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708233] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708242] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.708286] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.709782] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.709830] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.709839] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.709922] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.709935] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.709982] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710025] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710073] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710107] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710152] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710185] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710229] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710263] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710306] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710340] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.710384] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.711776] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.711821] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.711829] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.711863] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.711876] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.711917] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.711986] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.712052] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.712074] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.712082] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.712097] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.712161] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.712227] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.712272] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.712309] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.712318] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.713784] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.713868] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.713878] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.713934] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.713950] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714002] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714012] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714056] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714066] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714095] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714122] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714139] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714172] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714205] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714239] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.714263] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.715792] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.715834] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.715846] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.715855] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.715916] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.715961] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.715973] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.716017] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.716057] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.716104] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.716113] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.716123] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.716137] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.716149] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.716186] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.716195] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.717797] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.717875] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.717887] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.717953] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.717968] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718029] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718039] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718080] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718132] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718198] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718234] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718302] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718322] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718348] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718410] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.718420] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.719801] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.719865] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.719876] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.719944] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.719959] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720012] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720022] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720078] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720092] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720137] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720171] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720228] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720285] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720322] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720368] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.720422] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.721786] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.721848] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.721859] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.721948] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.721971] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.721996] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722012] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722028] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722049] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722093] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722157] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722218] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722273] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722330] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722386] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.722408] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.723805] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.723868] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.723879] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.723924] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724013] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724062] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724105] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724133] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724171] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724199] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724233] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724265] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724299] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724330] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724364] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724395] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (len=0). Frame may be incomplete.
[ 1052.724742] configfs-gadget.g1 gadget.0: uvc: uvc_function_set_alt(3, 0)
