lahaina612:/ # dmesg | grep -iE "uvc|f_uvc"
[ 1164.391726] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.401664] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.411601] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.421542] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.431493] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.441435] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.451376] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.461318] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.471253] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.481191] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.491128] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.502594] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.512645] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=31
[ 1164.522578] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.532511] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.542446] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.552381] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.562314] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.572247] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.582178] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.592121] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.602052] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.611986] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.621928] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.631871] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.641802] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.651734] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.661709] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.671640] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.671895] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.696805] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.716516] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.726449] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.736401] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.746358] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.756296] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.766227] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.783845] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.793777] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.803710] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.813649] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.823586] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.833545] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.845190] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.855131] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=31
[ 1164.865098] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.875044] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.884979] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.894921] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.904861] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.914813] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.924752] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.934689] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.944629] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.954564] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.964499] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.974451] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.984388] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.994322] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1165.004280] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1165.014232] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1165.024172] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1165.034114] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
